Id,x_m,y_m,Lat,Lon
2154,3282069.653,-3377767.5,-29.01666667,29.48333333
2155,3285780.304,-3329059.846,-28.63333333,29.51666667
2156,3285780.304,-3358686.61,-28.86666667,29.51666667
2157,3289490.953,-3312159.86,-28.5,29.55
2158,3287635.628,-3356568.214,-28.85,29.53333333
2159,3289490.953,-3326946.176,-28.61666667,29.55
2160,3289490.953,-3365043.839,-28.91666667,29.55
2161,3293201.602,-3356568.214,-28.85,29.58333333
2162,3296912.253,-3367163.595,-28.93333333,29.61666667
2163,3300622.902,-3362924.422,-28.9,29.65
2164,3302478.227,-3314271.188,-28.51666667,29.66666667
2165,3302478.227,-3324832.841,-28.6,29.66666667
2166,3300622.902,-3326946.176,-28.61666667,29.65
2167,3304333.551,-3324832.841,-28.6,29.68333333
2168,3304333.551,-3358686.61,-28.86666667,29.68333333
2169,3308044.202,-3343864.954,-28.75,29.71666667
2170,3306188.877,-3350215.06,-28.8,29.7
2171,3306188.877,-3371404.133,-28.96666667,29.7
2172,3311754.851,-3318494.846,-28.55,29.75
2173,3311754.851,-3352332.439,-28.81666667,29.75
2174,3313610.176,-3320607.177,-28.56666667,29.76666667
2175,3315465.5,-3318494.846,-28.55,29.78333333
2176,3313610.176,-3348098.019,-28.78333333,29.76666667
2177,3317320.826,-3320607.177,-28.56666667,29.8
2178,3319176.151,-3341748.927,-28.73333333,29.81666667
2179,3319176.151,-3352332.439,-28.81666667,29.81666667
2180,3319176.151,-3369283.693,-28.95,29.81666667
2181,3321031.475,-3331173.852,-28.65,29.83333333
2182,3322886.8,-3345981.318,-28.76666667,29.85
2183,3324742.125,-3354450.156,-28.83333333,29.86666667
2184,3324742.125,-3375646.035,-29,29.86666667
2185,3324742.125,-3320607.177,-28.56666667,29.86666667
2186,3337729.399,-3318494.846,-28.55,29.98333333
2187,3347006.024,-3320607.177,-28.56666667,30.06666667
2188,3347006.024,-3358686.61,-28.86666667,30.06666667
2189,3348861.348,-3354450.156,-28.83333333,30.08333333
2190,3348861.348,-3356568.214,-28.85,30.08333333
2191,3369269.922,-3369283.693,-28.95,30.26666667
2192,3380401.871,-3369283.693,-28.95,30.36666667
2193,3380401.871,-3371404.133,-28.96666667,30.36666667
2194,3382257.195,-3371404.133,-28.96666667,30.38333333
2195,3384112.52,-3316382.85,-28.53333333,30.4
2196,3385967.845,-3318494.846,-28.55,30.41666667
2197,3387823.169,-3314271.188,-28.51666667,30.43333333
2198,3387823.169,-3318494.846,-28.55,30.43333333
2199,3389678.495,-3343864.954,-28.75,30.45
2200,3393389.144,-3350215.06,-28.8,30.48333333
2201,3397099.794,-3371404.133,-28.96666667,30.51666667
2202,3398955.119,-3331173.852,-28.65,30.53333333
2203,3408231.743,-3341748.927,-28.73333333,30.61666667
2204,3415653.042,-3356568.214,-28.85,30.68333333
2205,3415653.042,-3369283.693,-28.95,30.68333333
2206,3417508.367,-3373524.912,-28.98333333,30.7
2207,3423074.342,-3367163.595,-28.93333333,30.75
2208,3421219.017,-3375646.035,-29,30.73333333
2209,3424929.667,-3367163.595,-28.93333333,30.76666667
2210,3426784.991,-3360805.345,-28.88333333,30.78333333
2211,3428640.316,-3339633.239,-28.71666667,30.8
2212,3432350.966,-3369283.693,-28.95,30.83333333
2213,3434206.291,-3371404.133,-28.96666667,30.85
2214,3437916.94,-3329059.846,-28.63333333,30.88333333
2215,3436061.616,-3371404.133,-28.96666667,30.86666667
2216,3439772.266,-3371404.133,-28.96666667,30.9
2217,3437916.94,-3331173.852,-28.65,30.88333333
2218,3441627.591,-3331173.852,-28.65,30.91666667
2219,3450904.215,-3326946.176,-28.61666667,31
2220,3450904.215,-3335402.872,-28.68333333,31
2221,3463891.489,-3326946.176,-28.61666667,31.11666667
2222,3476878.762,-3314271.188,-28.51666667,31.23333333
2223,3478734.087,-3358686.61,-28.86666667,31.25
2224,3484300.062,-3343864.954,-28.75,31.3
2225,3484300.062,-3362924.422,-28.9,31.3
2226,3491721.362,-3320607.177,-28.56666667,31.36666667
2227,3493576.686,-3324832.841,-28.6,31.38333333
2228,3493576.686,-3326946.176,-28.61666667,31.38333333
2229,3493576.686,-3354450.156,-28.83333333,31.38333333
2230,3495432.011,-3322719.841,-28.58333333,31.4
2231,3495432.011,-3356568.214,-28.85,31.4
2232,3497287.336,-3333288.194,-28.66666667,31.41666667
2233,3497287.336,-3358686.61,-28.86666667,31.41666667
2234,3499142.66,-3358686.61,-28.86666667,31.43333333
2235,3502853.311,-3360805.345,-28.88333333,31.46666667
2236,3502853.311,-3362924.422,-28.9,31.46666667
2237,3508419.285,-3343864.954,-28.75,31.51666667
2238,3510274.609,-3339633.239,-28.71666667,31.53333333
2239,3512129.935,-3339633.239,-28.71666667,31.55
2240,3515840.584,-3341748.927,-28.73333333,31.58333333
2241,3519551.234,-3339633.239,-28.71666667,31.61666667
2242,3521406.558,-3335402.872,-28.68333333,31.63333333
2243,3525117.209,-3337517.887,-28.7,31.66666667
2244,3526972.533,-3367163.595,-28.93333333,31.68333333
2245,3528827.858,-3367163.595,-28.93333333,31.7
2246,3534393.833,-3318494.846,-28.55,31.75
2247,3534393.833,-3324832.841,-28.6,31.75
2248,3534393.833,-3369283.693,-28.95,31.75
2249,3536249.158,-3341748.927,-28.73333333,31.76666667
2250,3536249.158,-3365043.839,-28.91666667,31.76666667
2251,3536249.158,-3329059.846,-28.63333333,31.76666667
2252,3538104.482,-3331173.852,-28.65,31.78333333
2253,3539959.807,-3362924.422,-28.9,31.8
2254,3543670.457,-3360805.345,-28.88333333,31.83333333
2255,3547381.107,-3320607.177,-28.56666667,31.86666667
2256,3549236.431,-3345981.318,-28.76666667,31.88333333
2257,3549236.431,-3354450.156,-28.83333333,31.88333333
2258,3549236.431,-3356568.214,-28.85,31.88333333
2259,3551091.756,-3322719.841,-28.58333333,31.9
2260,3551091.756,-3333288.194,-28.66666667,31.9
2261,3551091.756,-3343864.954,-28.75,31.9
2262,3551091.756,-3358686.61,-28.86666667,31.9
2263,3554802.406,-3326946.176,-28.61666667,31.93333333
2264,3552947.082,-3343864.954,-28.75,31.91666667
2265,3552947.082,-3345981.318,-28.76666667,31.91666667
2266,3552947.082,-3350215.06,-28.8,31.91666667
2267,3558513.056,-3337517.887,-28.7,31.96666667
2268,3558513.056,-3339633.239,-28.71666667,31.96666667
2269,3564079.031,-3326946.176,-28.61666667,32.01666667
2270,3564079.031,-3348098.019,-28.78333333,32.01666667
2271,3565934.355,-3326946.176,-28.61666667,32.03333333
2272,3565934.355,-3339633.239,-28.71666667,32.03333333
2273,3571500.329,-3329059.846,-28.63333333,32.08333333
2274,3575210.98,-3322719.841,-28.58333333,32.11666667
2275,3573355.654,-3348098.019,-28.78333333,32.1
2276,3575210.98,-3339633.239,-28.71666667,32.11666667
2277,3577066.304,-3314271.188,-28.51666667,32.13333333
2278,3578921.629,-3314271.188,-28.51666667,32.15
2279,3582632.278,-3316382.85,-28.53333333,32.18333333
2280,3582632.278,-3324832.841,-28.6,32.18333333
2281,3582632.278,-3329059.846,-28.63333333,32.18333333
2282,3584487.604,-3324832.841,-28.6,32.2
2283,3584487.604,-3326946.176,-28.61666667,32.2
2284,2994494.302,-3263690.766,-28.11666667,26.9
2285,2990783.653,-3261587.362,-28.1,26.86666667
2286,2998204.952,-3257381.534,-28.06666667,26.93333333
2287,2994494.302,-3261587.362,-28.1,26.9
2288,3007481.577,-3265794.496,-28.13333333,27.01666667
2289,3005626.251,-3251075.238,-28.01666667,27
2290,3013047.551,-3267898.554,-28.15,27.06666667
2291,3011192.226,-3301608.215,-28.41666667,27.05
2292,3013047.551,-3274212.694,-28.2,27.06666667
2293,3014902.875,-3278423.762,-28.23333333,27.08333333
2294,3013047.551,-3291064.869,-28.33333333,27.06666667
2295,3014902.875,-3303717.878,-28.43333333,27.08333333
2296,3014902.875,-3310048.865,-28.48333333,27.08333333
2297,3016758.2,-3282636.146,-28.26666667,27.1
2298,3020468.85,-3259484.284,-28.08333333,27.13333333
2299,3024179.5,-3253177.01,-28.03333333,27.16666667
2300,3029745.475,-3272107.653,-28.18333333,27.21666667
2301,3031600.799,-3291064.869,-28.33333333,27.23333333
2302,3033456.124,-3263690.766,-28.11666667,27.25
2303,3037166.773,-3278423.762,-28.23333333,27.28333333
2304,3033456.124,-3291064.869,-28.33333333,27.25
2305,3037166.773,-3310048.865,-28.48333333,27.28333333
2306,3040877.424,-3253177.01,-28.03333333,27.31666667
2307,3042732.748,-3280529.79,-28.25,27.33333333
2308,3042732.748,-3312159.86,-28.5,27.33333333
2309,3044588.073,-3307938.204,-28.46666667,27.35
2310,3046443.398,-3272107.653,-28.18333333,27.36666667
2311,3046443.398,-3310048.865,-28.48333333,27.36666667
2312,3048298.723,-3286849.848,-28.3,27.38333333
2313,3050154.048,-3272107.653,-28.18333333,27.4
2314,3052009.373,-3305827.875,-28.45,27.41666667
2315,3059430.672,-3255279.109,-28.05,27.48333333
2316,3059430.672,-3299498.882,-28.4,27.48333333
2317,3063141.322,-3278423.762,-28.23333333,27.51666667
2318,3064996.646,-3278423.762,-28.23333333,27.53333333
2319,3064996.646,-3305827.875,-28.45,27.53333333
2320,3068707.297,-3253177.01,-28.03333333,27.56666667
2321,3066851.971,-3272107.653,-28.18333333,27.55
2322,3066851.971,-3301608.215,-28.41666667,27.55
2323,3068707.297,-3265794.496,-28.13333333,27.56666667
2324,3070562.621,-3312159.86,-28.5,27.58333333
2325,3070562.621,-3253177.01,-28.03333333,27.58333333
2326,3074273.271,-3272107.653,-28.18333333,27.61666667
2327,3074273.271,-3288957.194,-28.31666667,27.61666667
2328,3079839.246,-3248973.79,-28,27.66666667
2329,3081694.57,-3257381.534,-28.06666667,27.68333333
2330,3079839.246,-3265794.496,-28.13333333,27.66666667
2331,3081694.57,-3312159.86,-28.5,27.68333333
2332,3083549.895,-3263690.766,-28.11666667,27.7
2333,3083549.895,-3286849.848,-28.3,27.7
2334,3083549.895,-3295281.214,-28.36666667,27.7
2335,3089115.87,-3255279.109,-28.05,27.75
2336,3085405.22,-3276318.064,-28.21666667,27.71666667
2337,3089115.87,-3251075.238,-28.01666667,27.75
2338,3089115.87,-3253177.01,-28.03333333,27.75
2339,3090971.195,-3274212.694,-28.2,27.76666667
2340,3089115.87,-3307938.204,-28.46666667,27.75
2341,3094681.844,-3288957.194,-28.31666667,27.8
2342,3094681.844,-3307938.204,-28.46666667,27.8
2343,3100247.819,-3255279.109,-28.05,27.85
2344,3098392.493,-3267898.554,-28.15,27.83333333
2345,3098392.493,-3280529.79,-28.25,27.83333333
2346,3100247.819,-3251075.238,-28.01666667,27.85
2347,3098392.493,-3253177.01,-28.03333333,27.83333333
2348,3102103.144,-3270002.94,-28.16666667,27.86666667
2349,3105813.793,-3267898.554,-28.15,27.9
2350,3107669.118,-3251075.238,-28.01666667,27.91666667
2351,3107669.118,-3278423.762,-28.23333333,27.91666667
2352,3107669.118,-3305827.875,-28.45,27.91666667
2353,3107669.118,-3312159.86,-28.5,27.91666667
2354,3109524.442,-3253177.01,-28.03333333,27.93333333
2355,3109524.442,-3255279.109,-28.05,27.93333333
2356,3111379.768,-3255279.109,-28.05,27.95
2357,3111379.768,-3286849.848,-28.3,27.95
2358,3115090.417,-3255279.109,-28.05,27.98333333
2359,3116945.742,-3272107.653,-28.18333333,28
2360,3120656.392,-3270002.94,-28.16666667,28.03333333
2361,3120656.392,-3276318.064,-28.21666667,28.03333333
2362,3120656.392,-3278423.762,-28.23333333,28.03333333
2363,3120656.392,-3291064.869,-28.33333333,28.03333333
2364,3120656.392,-3307938.204,-28.46666667,28.03333333
2365,3122511.717,-3255279.109,-28.05,28.05
2366,3118801.067,-3265794.496,-28.13333333,28.01666667
2367,3122511.717,-3259484.284,-28.08333333,28.05
2368,3126222.366,-3276318.064,-28.21666667,28.08333333
2369,3128077.691,-3284742.832,-28.28333333,28.1
2370,3124367.042,-3310048.865,-28.48333333,28.06666667
2371,3126222.366,-3251075.238,-28.01666667,28.08333333
2372,3129933.017,-3265794.496,-28.13333333,28.11666667
2373,3129933.017,-3301608.215,-28.41666667,28.11666667
2374,3131788.341,-3261587.362,-28.1,28.13333333
2375,3135498.991,-3253177.01,-28.03333333,28.16666667
2376,3135498.991,-3261587.362,-28.1,28.16666667
2377,3135498.991,-3272107.653,-28.18333333,28.16666667
2378,3137354.315,-3297389.882,-28.38333333,28.18333333
2379,3139209.64,-3288957.194,-28.31666667,28.2
2380,3137354.315,-3291064.869,-28.33333333,28.18333333
2381,3137354.315,-3305827.875,-28.45,28.18333333
2382,3139209.64,-3253177.01,-28.03333333,28.2
2383,3139209.64,-3263690.766,-28.11666667,28.2
2384,3139209.64,-3274212.694,-28.2,28.2
2385,3139209.64,-3280529.79,-28.25,28.2
2386,3139209.64,-3312159.86,-28.5,28.2
2387,3141064.966,-3280529.79,-28.25,28.21666667
2388,3141064.966,-3301608.215,-28.41666667,28.21666667
2389,3142920.29,-3274212.694,-28.2,28.23333333
2390,3142920.29,-3288957.194,-28.31666667,28.23333333
2391,3144775.615,-3255279.109,-28.05,28.25
2392,3144775.615,-3270002.94,-28.16666667,28.25
2393,3144775.615,-3274212.694,-28.2,28.25
2394,3144775.615,-3282636.146,-28.26666667,28.25
2395,3148486.264,-3261587.362,-28.1,28.28333333
2396,3146630.94,-3284742.832,-28.28333333,28.26666667
2397,3146630.94,-3291064.869,-28.33333333,28.26666667
2398,3146630.94,-3295281.214,-28.36666667,28.26666667
2399,3146630.94,-3299498.882,-28.4,28.26666667
2400,3150341.589,-3270002.94,-28.16666667,28.3
2401,3150341.589,-3272107.653,-28.18333333,28.3
2402,3152196.915,-3274212.694,-28.2,28.31666667
2403,3150341.589,-3278423.762,-28.23333333,28.3
2404,3152196.915,-3278423.762,-28.23333333,28.31666667
2405,3154052.239,-3280529.79,-28.25,28.33333333
2406,3154052.239,-3291064.869,-28.33333333,28.33333333
2407,3157762.889,-3263690.766,-28.11666667,28.36666667
2408,3155907.564,-3282636.146,-28.26666667,28.35
2409,3157762.889,-3259484.284,-28.08333333,28.36666667
2410,3159618.213,-3307938.204,-28.46666667,28.38333333
2411,3157762.889,-3251075.238,-28.01666667,28.36666667
2412,3159618.213,-3255279.109,-28.05,28.38333333
2413,3159618.213,-3274212.694,-28.2,28.38333333
2414,3161473.539,-3270002.94,-28.16666667,28.4
2415,3161473.539,-3278423.762,-28.23333333,28.4
2416,3163328.864,-3291064.869,-28.33333333,28.41666667
2417,3163328.864,-3263690.766,-28.11666667,28.41666667
2418,3165184.188,-3310048.865,-28.48333333,28.43333333
2419,3167039.513,-3278423.762,-28.23333333,28.45
2420,3167039.513,-3297389.882,-28.38333333,28.45
2421,3168894.838,-3286849.848,-28.3,28.46666667
2422,3170750.162,-3255279.109,-28.05,28.48333333
2423,3170750.162,-3259484.284,-28.08333333,28.48333333
2424,3170750.162,-3261587.362,-28.1,28.48333333
2425,3170750.162,-3270002.94,-28.16666667,28.48333333
2426,3170750.162,-3301608.215,-28.41666667,28.48333333
2427,3172605.488,-3261587.362,-28.1,28.5
2428,3172605.488,-3265794.496,-28.13333333,28.5
2429,3172605.488,-3278423.762,-28.23333333,28.5
2430,3172605.488,-3293172.876,-28.35,28.5
2431,3172605.488,-3297389.882,-28.38333333,28.5
2432,3174460.813,-3253177.01,-28.03333333,28.51666667
2433,3174460.813,-3284742.832,-28.28333333,28.51666667
2434,3174460.813,-3303717.878,-28.43333333,28.51666667
2435,3176316.137,-3312159.86,-28.5,28.53333333
2436,3178171.462,-3261587.362,-28.1,28.55
2437,3178171.462,-3272107.653,-28.18333333,28.55
2438,3180026.787,-3288957.194,-28.31666667,28.56666667
2439,3180026.787,-3253177.01,-28.03333333,28.56666667
2440,3183737.437,-3257381.534,-28.06666667,28.6
2441,3180026.787,-3265794.496,-28.13333333,28.56666667
2442,3180026.787,-3276318.064,-28.21666667,28.56666667
2443,3180026.787,-3312159.86,-28.5,28.56666667
2444,3181882.111,-3257381.534,-28.06666667,28.58333333
2445,3181882.111,-3280529.79,-28.25,28.58333333
2446,3181882.111,-3312159.86,-28.5,28.58333333
2447,3183737.437,-3297389.882,-28.38333333,28.6
2448,3185592.762,-3259484.284,-28.08333333,28.61666667
2449,3185592.762,-3261587.362,-28.1,28.61666667
2450,3185592.762,-3288957.194,-28.31666667,28.61666667
2451,3185592.762,-3293172.876,-28.35,28.61666667
2452,3185592.762,-3303717.878,-28.43333333,28.61666667
2453,3185592.762,-3305827.875,-28.45,28.61666667
2454,3185592.762,-3312159.86,-28.5,28.61666667
2455,3187448.086,-3280529.79,-28.25,28.63333333
2456,3187448.086,-3293172.876,-28.35,28.63333333
2457,3189303.411,-3255279.109,-28.05,28.65
2458,3191158.736,-3267898.554,-28.15,28.66666667
2459,3191158.736,-3278423.762,-28.23333333,28.66666667
2460,3193014.061,-3274212.694,-28.2,28.68333333
2461,3194869.386,-3303717.878,-28.43333333,28.7
2462,3194869.386,-3288957.194,-28.31666667,28.7
2463,3196724.711,-3257381.534,-28.06666667,28.71666667
2464,3196724.711,-3270002.94,-28.16666667,28.71666667
2465,3196724.711,-3267898.554,-28.15,28.71666667
2466,3196724.711,-3276318.064,-28.21666667,28.71666667
2467,3196724.711,-3286849.848,-28.3,28.71666667
2468,3198580.035,-3255279.109,-28.05,28.73333333
2469,3198580.035,-3286849.848,-28.3,28.73333333
2470,3200435.36,-3295281.214,-28.36666667,28.75
2471,3200435.36,-3299498.882,-28.4,28.75
2472,3202290.686,-3310048.865,-28.48333333,28.76666667
2473,3202290.686,-3280529.79,-28.25,28.76666667
2474,3204146.01,-3303717.878,-28.43333333,28.78333333
2475,3206001.335,-3253177.01,-28.03333333,28.8
2476,3207856.66,-3286849.848,-28.3,28.81666667
2477,3209711.984,-3267898.554,-28.15,28.83333333
2478,3211567.309,-3274212.694,-28.2,28.85
2479,3209711.984,-3284742.832,-28.28333333,28.83333333
2480,3207856.66,-3293172.876,-28.35,28.81666667
2481,3211567.309,-3307938.204,-28.46666667,28.85
2482,3209711.984,-3312159.86,-28.5,28.83333333
2483,3211567.309,-3267898.554,-28.15,28.85
2484,3211567.309,-3278423.762,-28.23333333,28.85
2485,3215277.959,-3255279.109,-28.05,28.88333333
2486,3215277.959,-3278423.762,-28.23333333,28.88333333
2487,3217133.284,-3303717.878,-28.43333333,28.9
2488,3224554.584,-3265794.496,-28.13333333,28.96666667
2489,3218988.609,-3278423.762,-28.23333333,28.91666667
2490,3222699.258,-3282636.146,-28.26666667,28.95
2491,3224554.584,-3286849.848,-28.3,28.96666667
2492,3224554.584,-3299498.882,-28.4,28.96666667
2493,3228265.233,-3286849.848,-28.3,29
2494,3226409.908,-3295281.214,-28.36666667,28.98333333
2495,3231975.882,-3293172.876,-28.35,29.03333333
2496,3233831.208,-3265794.496,-28.13333333,29.05
2497,3235686.533,-3259484.284,-28.08333333,29.06666667
2498,3235686.533,-3270002.94,-28.16666667,29.06666667
2499,3237541.857,-3314271.188,-28.51666667,29.08333333
2500,3237541.857,-3274212.694,-28.2,29.08333333
2501,3239397.182,-3307938.204,-28.46666667,29.1
2502,3241252.507,-3261587.362,-28.1,29.11666667
2503,3241252.507,-3282636.146,-28.26666667,29.11666667
2504,3241252.507,-3301608.215,-28.41666667,29.11666667
2505,3243107.831,-3282636.146,-28.26666667,29.13333333
2506,3244963.157,-3267898.554,-28.15,29.15
2507,3248673.806,-3293172.876,-28.35,29.18333333
2508,3246818.482,-3303717.878,-28.43333333,29.16666667
2509,3248673.806,-3284742.832,-28.28333333,29.18333333
2510,3250529.131,-3259484.284,-28.08333333,29.2
2511,3252384.456,-3288957.194,-28.31666667,29.21666667
2512,3254239.78,-3265794.496,-28.13333333,29.23333333
2513,3252384.456,-3272107.653,-28.18333333,29.21666667
2514,3257950.431,-3284742.832,-28.28333333,29.26666667
2515,3261661.08,-3253177.01,-28.03333333,29.3
2516,3259805.755,-3261587.362,-28.1,29.28333333
2517,3261661.08,-3288957.194,-28.31666667,29.3
2518,3261661.08,-3293172.876,-28.35,29.3
2519,3263516.405,-3267898.554,-28.15,29.31666667
2520,3269082.38,-3276318.064,-28.21666667,29.36666667
2521,3270937.704,-3295281.214,-28.36666667,29.38333333
2522,3272793.029,-3299498.882,-28.4,29.4
2523,3278359.004,-3297389.882,-28.38333333,29.45
2524,3276503.679,-3301608.215,-28.41666667,29.43333333
2525,3278359.004,-3301608.215,-28.41666667,29.45
2526,3280214.329,-3257381.534,-28.06666667,29.46666667
2527,3274648.355,-3301608.215,-28.41666667,29.41666667
2528,3287635.628,-3265794.496,-28.13333333,29.53333333
2529,3287635.628,-3263690.766,-28.11666667,29.53333333
2530,3289490.953,-3253177.01,-28.03333333,29.55
2531,3296912.253,-3299498.882,-28.4,29.61666667
2532,3295056.927,-3301608.215,-28.41666667,29.6
2533,3296912.253,-3274212.694,-28.2,29.61666667
2534,3302478.227,-3299498.882,-28.4,29.66666667
2535,3300622.902,-3257381.534,-28.06666667,29.65
2536,3302478.227,-3307938.204,-28.46666667,29.66666667
2537,3306188.877,-3278423.762,-28.23333333,29.7
2538,3309899.526,-3278423.762,-28.23333333,29.73333333
2539,3311754.851,-3274212.694,-28.2,29.75
2540,3315465.5,-3280529.79,-28.25,29.78333333
2541,3315465.5,-3251075.238,-28.01666667,29.78333333
2542,3322886.8,-3267898.554,-28.15,29.85
