Year,Lat,Lon,Sirex_Presence
2018,-25.01025,30.72217,No Sirex
2018,-25.00673,30.7856,No Sirex
2018,-25.018894,30.828667,No Sirex
2018,-25.02406,30.81224,No Sirex
2018,-25.08267,30.90036,No Sirex
2018,-25.04086,30.83993,No Sirex
2018,-25.02488,30.7187,No Sirex
2018,-25.03677,30.89606,No Sirex
2018,-25.04877,30.87622,No Sirex
2018,-25.04033,30.80775,No Sirex
2018,-25.05564,30.79819,No Sirex
2018,-25.098046,30.887922,No Sirex
2018,-25.06983,30.79107,No Sirex
2018,-25.08675,30.73113,No Sirex
2018,-25.24236,30.73771,No Sirex
2018,-25.07636,30.91586,No Sirex
2018,-25.115902,30.645449,No Sirex
2018,-25.11601896,31.02264243,No Sirex
2018,-25.22739459,30.75339222,No Sirex
2018,-25.16876,30.65749,No Sirex
2018,-25.20623,30.77712,No Sirex
2018,-25.20202,30.59091,No Sirex
2018,-25.21465,30.86789,No Sirex
2018,-25.2041334,30.97539184,No Sirex
2018,-25.2028,30.57112,No Sirex
2018,-25.19536,30.78695,No Sirex
2018,-25.2174,30.94043,No Sirex
2018,-25.21266,30.90013,No Sirex
2018,-25.240047,30.666379,No Sirex
2018,-25.22446,30.91135,No Sirex
2018,-25.23836,30.54186,No Sirex
2018,-25.25531,30.51035,No Sirex
2018,-25.231356,30.849798,No Sirex
2018,-25.26331,30.96853,No Sirex
2018,-25.26315,30.5503,No Sirex
2018,-25.25926,30.48786,No Sirex
2018,-25.22917,30.7136,No Sirex
2018,-25.27993,30.56631,No Sirex
2018,-25.205003,30.673185,No Sirex
2018,-25.262707,30.574764,No Sirex
2018,-25.255143,30.544117,No Sirex
2018,-25.231311,30.931997,No Sirex
2018,-25.28631,30.55211,No Sirex
2018,-25.29225,30.600662,No Sirex
2018,-25.25158,30.88609,No Sirex
2018,-25.2991,30.82582,No Sirex
2018,-25.28927532,30.54152814,No Sirex
2018,-25.320216,30.509331,No Sirex
2018,-25.34451,30.5224,No Sirex
2018,-25.32743,30.45199,No Sirex
2018,-25.62057,30.71726,No Sirex
2018,-25.497541,30.521325,No Sirex
2018,-25.50655,30.51078,No Sirex
2018,-25.50897465,30.73614575,No Sirex
2018,-25.70357612,30.5584694,No Sirex
2018,-25.515459,30.515886,No Sirex
2018,-25.50175,30.60201,No Sirex
2018,-25.53590618,30.36106885,No Sirex
2018,-25.52696,30.43568,No Sirex
2018,-25.741504,30.507522,No Sirex
2018,-25.53190222,30.55043951,No Sirex
2018,-25.55088,30.29686,No Sirex
2018,-25.86199,30.45024,No Sirex
2018,-25.57161,30.04419,No Sirex
2018,-25.55326,30.57762,No Sirex
2018,-25.57998,30.7326,No Sirex
2018,-25.61774,30.73982,No Sirex
2018,-25.628764,30.610978,No Sirex
2018,-25.64159,30.72083,No Sirex
2018,-25.65102,30.03408,No Sirex
2018,-25.656032,30.780568,No Sirex
2018,-25.72944,29.6736,No Sirex
2018,-25.506235,30.673476,No Sirex
2018,-25.766438,30.74049,No Sirex
2018,-25.795333,30.772605,No Sirex
2018,-25.78883,30.75221,No Sirex
2018,-25.78179,30.74438,No Sirex
2018,-25.81598,30.83439,No Sirex
2018,-25.79982,30.76561,No Sirex
2018,-25.80359814,30.81109268,No Sirex
2018,-25.80819,30.82636,No Sirex
2018,-25.815555,31.1176,No Sirex
2018,-25.81536424,30.78139838,No Sirex
2018,-25.83806,30.8365,No Sirex
2018,-25.8765949,30.98687376,No Sirex
2018,-25.86275,30.87013,No Sirex
2018,-25.84599,30.84123,No Sirex
2018,-25.90371,30.90976,No Sirex
2018,-25.90387,30.90245,No Sirex
2018,-26.00642,30.33524,No Sirex
2018,-25.7164,30.65692,No Sirex
2018,-25.75274,30.6039,No Sirex
2018,-26.01783,30.37004,No Sirex
2018,-26.0765,30.34634,No Sirex
2018,-26.02491999,30.34157,No Sirex
2018,-26.03181,30.31349,No Sirex
2018,-26.0184,30.35249,No Sirex
2018,-26.03215,30.32575,No Sirex
2018,-26.17949,30.41716,No Sirex
2018,-26.11366993,30.44250333,No Sirex
2018,-26.113402,30.408625,No Sirex
2018,-26.13729,30.81155,No Sirex
2018,-26.141599,30.428689,No Sirex
2018,-26.157047,30.641097,No Sirex
2018,-26.15169,30.78532,No Sirex
2018,-26.17318256,30.50921482,No Sirex
2018,-26.17768545,30.45846785,No Sirex
2018,-26.17546142,30.64172458,No Sirex
2018,-26.1917,30.7826,No Sirex
2018,-26.22327,30.53597,No Sirex
2018,-26.21507,30.81153,No Sirex
2018,-26.22253,30.48414,No Sirex
2018,-26.20343,30.75622,No Sirex
2018,-26.25925,30.75239,No Sirex
2018,-26.23496965,30.80314338,No Sirex
2018,-26.24961,30.5326,No Sirex
2018,-26.30390253,30.56143292,No Sirex
2018,-26.30762,30.64269,No Sirex
2018,-26.27207196,30.83262969,No Sirex
2018,-26.30936,30.53318,No Sirex
2018,-26.3365,30.70222,No Sirex
2018,-26.3364,30.67764,No Sirex
2018,-26.35237,30.59665,No Sirex
2018,-26.27898,30.51788,No Sirex
2018,-26.41768,30.69911,No Sirex
2018,-26.40683,30.63779,No Sirex
2018,-26.42077,30.76386,No Sirex
2018,-26.44223,30.67339,No Sirex
2018,-26.45176,30.77463,No Sirex
2018,-26.44845094,30.75294322,No Sirex
2018,-26.44924,30.67928,No Sirex
2018,-26.471785,30.716345,No Sirex
2018,-26.47707999,30.58665,No Sirex
2018,-26.48558,30.64637,No Sirex
2018,-26.49646,30.58644,No Sirex
2018,-26.48196,30.67334,No Sirex
2018,-26.54699,30.76451,No Sirex
2018,-26.48996,30.70264,No Sirex
2018,-26.66328,30.75863,No Sirex
2018,-26.64885,30.76428,No Sirex
2018,-26.72137,30.78719,No Sirex
2018,-26.69674,30.78794,No Sirex
2018,-26.72943,30.67205,No Sirex
2018,-26.73006,30.55591,No Sirex
2018,-26.79019,30.45235,No Sirex
2018,-26.64647756,30.40747564,No Sirex
2018,-26.77897,30.50565,No Sirex
2018,-26.87967,30.65942999,No Sirex
2018,-26.90771,30.54731,No Sirex
2018,-26.926505,30.58412,No Sirex
2018,-26.37006,30.61237,No Sirex
2018,-26.959,30.61971,No Sirex
2018,-27.01536,30.65941,No Sirex
2018,-27.01058999,30.58444,No Sirex
2018,-27.01896861,30.86235934,No Sirex
2018,-27.00094,30.62448,No Sirex
2018,-27.01155,30.58834,No Sirex
2018,-27.21122,30.83257,No Sirex
2018,-27.04319,30.64161,No Sirex
2018,-27.11483,30.82848,No Sirex
2018,-26.70963,30.717172,No Sirex
2018,-25.225504,30.783321,No Sirex
2018,-27.34942,30.65031,No Sirex
2018,-27.648949,30.685082,No Sirex
2018,-27.8198,31.47756,No Sirex
2018,-27.50048,30.67807,No Sirex
2018,-27.81147,31.48986,No Sirex
2018,-27.52382,30.8167,No Sirex
2018,-27.51919,30.84692,No Sirex
2018,-27.6476,30.75824,No Sirex
2018,-27.67008539,30.68545769,No Sirex
2018,-27.66941,30.70621,No Sirex
2018,-27.74262,30.72469,No Sirex
2018,-27.4685,30.62495,No Sirex
2018,-27.639141,30.699373,No Sirex
2018,-27.41006163,30.76310759,No Sirex
2018,-27.80387,31.38389,No Sirex
2018,-27.80656,31.46798,No Sirex
2018,-27.8286,31.48224,No Sirex
2018,-27.45097,30.82032,No Sirex
2018,-27.729655,30.77643,No Sirex
2018,-27.37813,30.90041,No Sirex
2018,-28.48130844,31.32970941,No Sirex
2018,-28.466954,31.3937372,No Sirex
2018,-28.510582,31.357222,No Sirex
2018,-28.443896,31.383754,No Sirex
2018,-28.93418,30.68559,No Sirex
2018,-29.01068,30.73338,No Sirex
2018,-29.01832,30.72792,No Sirex
2018,-29.3195,30.54198,No Sirex
2018,-29.75087,30.18531,No Sirex
2018,-29.04032,30.68504,No Sirex
2018,-29.23065,30.32082,No Sirex
2018,-29.25801,30.3974,No Sirex
2018,-29.24017,30.4077,No Sirex
2018,-29.28498,30.52306,No Sirex
2018,-29.23564,30.28428,No Sirex
2018,-29.2313,30.32877,No Sirex
2018,-29.21198,30.37669,No Sirex
2018,-29.20082,30.38331,No Sirex
2018,-29.25682,30.39137,No Sirex
2018,-29.23627,30.30589,No Sirex
2018,-29.25007,30.32492,No Sirex
2018,-29.65976,29.9717,No Sirex
2018,-29.2183,30.32734,No Sirex
2018,-29.03945,30.8061,No Sirex
2018,-30.12367,29.93,No Sirex
2018,-29.32503,30.08599,No Sirex
2018,-29.65571,29.58738,No Sirex
2018,-29.7396,30.18758,No Sirex
2018,-29.66848,29.74056,No Sirex
2018,-30.57007,29.79822,No Sirex
2018,-29.74753,29.76751,No Sirex
2018,-29.74735,29.76744,No Sirex
2018,-29.7356,30.26975,No Sirex
2018,-29.73947,30.17718,No Sirex
2018,-29.83656,29.77202,No Sirex
2018,-29.83542,29.70365,No Sirex
2018,-29.79307,30.12716,No Sirex
2018,-29.87518,29.69907,No Sirex
2018,-29.88242,29.7789,No Sirex
2018,-29.88531,29.90553,No Sirex
2018,-29.89619,29.56035,No Sirex
2018,-29.98471,29.77087,No Sirex
2018,-29.84287,29.71236,No Sirex
2018,-29.94976,29.4271,No Sirex
2018,-30.5292,29.71903,No Sirex
2018,-29.92683,29.91883,No Sirex
2018,-29.92269,29.82405,No Sirex
2018,-29.94527,29.77807,No Sirex
2018,-29.98259,29.8002,No Sirex
2018,-29.99002,29.80982,No Sirex
2018,-33.9311833,22.180908,No Sirex
2018,-33.89623,23.11350278,No Sirex
2018,-30.12944,29.57555,No Sirex
2018,-30.15535,29.89773,No Sirex
2018,-30.27308,29.66201,No Sirex
2018,-30.3205,29.56662,No Sirex
2018,-30.36205,29.56922,No Sirex
2018,-30.52256,29.75322,No Sirex
2018,-30.51072,29.64086,No Sirex
2018,-30.45811,29.65806,No Sirex
2018,-30.47143,29.64552,No Sirex
2018,-30.55356,29.66447,No Sirex
2018,-30.57763,29.6642,No Sirex
2018,-30.59995,29.69596,No Sirex
2018,-30.61358,29.66251,No Sirex
2018,-30.3362,29.57618,No Sirex
2018,-29.9299,29.85645,No Sirex
2018,-30.39195,29.60266,No Sirex
2018,-31.01541,28.25738,No Sirex
2018,-30.98726,28.81067,No Sirex
2018,-31.0272,28.28783,No Sirex
2018,-31.04719,28.29103,No Sirex
2018,-31.05451,28.34226,No Sirex
2018,-31.03518,28.27962,No Sirex
2018,-31.11596,28.34301,No Sirex
2018,-31.10369,28.31625,No Sirex
2018,-29.67211,29.67215,No Sirex
2018,-31.13465,28.26028,No Sirex
2018,-31.20673,28.29838,No Sirex
2018,-31.20293,28.17799,No Sirex
2018,-31.21897,28.25237,No Sirex
2018,-31.24467,28.19231,No Sirex
2018,-31.30193,28.06625,No Sirex
2018,-31.26263,28.14755,No Sirex
2018,-31.27133,28.0322,No Sirex
2018,-31.3082,28.0246,No Sirex
2018,-31.31047,28.06936,No Sirex
2018,-31.31074,28.0685,No Sirex
2018,-31.39955,28.59644,No Sirex
2018,-31.037,28.32769,No Sirex
2018,-31.40562,28.76885,No Sirex
2018,-31.09507,28.18763,No Sirex
2018,-31.25745,28.18867,No Sirex
2018,-31.45121,28.47972,No Sirex
2018,-31.25782,28.08312,No Sirex
2018,-31.44494,28.54303,No Sirex
2018,-31.4368,28.04312,No Sirex
2018,-31.54218,28.35847,No Sirex
2018,-31.5523,28.4324,No Sirex
2018,-31.55657,28.44577,No Sirex
2018,-31.58022,28.39145,No Sirex
2018,-31.56917,28.37922,No Sirex
2018,-32.54394167,27.31061111,No Sirex
2018,-32.60654167,27.24705278,No Sirex
2018,-32.59056944,26.96670833,No Sirex
2018,-32.68089722,27.34944444,No Sirex
2018,-32.72444444,27.26100278,No Sirex
2018,-34.00592222,21.25285,No Sirex
2018,-33.98710556,24.12739722,No Sirex
2018,-34.02923056,24.18567778,No Sirex
2018,-33.97960833,23.775925,No Sirex
2018,-33.96921389,23.66544722,No Sirex
2018,-33.9153222,23.219333,No Sirex
2018,-33.89785,23.0722944,No Sirex
2018,-33.86089,22.6750222,No Sirex
2018,-33.99924167,24.30555833,No Sirex
2018,-33.90302778,22.71131389,No Sirex
2018,-33.9245667,22.72266389,No Sirex
2018,-33.91219722,22.896419,No Sirex
2018,-33.9287556,23.20007778,No Sirex
2018,-33.9003667,22.873625,No Sirex
2018,-33.9062111,22.721097,No Sirex
2018,-33.90285,23.1178972,No Sirex
2018,-33.90633056,22.71800556,No Sirex
2018,-33.91953056,23.42996944,No Sirex
2018,-33.92315,22.73371944,No Sirex
2018,-34.00773889,22.87020278,No Sirex
2018,-33.91246111,23.40459722,No Sirex
2018,-33.9836555,23.75028056,No Sirex
2018,-33.97641389,23.9745944,No Sirex
2018,-33.98845278,24.0812806,No Sirex
2018,-33.94521,22.13416,No Sirex
2018,-34.01476667,23.123333,No Sirex
2018,-34.19195556,19.08911667,No Sirex
2018,-33.92440278,22.24038889,No Sirex
2018,-33.92979167,22.22335278,No Sirex
2018,-33.921131,22.30235,No Sirex
2018,-33.94089,22.19508,No Sirex
2018,-34.0056111,23.08394722,No Sirex
2018,-34.02005,22.8551666,No Sirex
2018,-33.99691111,24.26565,No Sirex
2018,-34.00190278,24.32231111,No Sirex
2018,-33.9901278,23.85198611,No Sirex
2018,-34.0177472,22.8687889,No Sirex
2018,-33.99713611,21.22655833,No Sirex
2018,-33.99700556,21.15643056,No Sirex
2018,-34.19033333,19.1061444,No Sirex
2018,-33.97430556,23.41051111,No Sirex
2018,-23.04282,30.11437,No Sirex
2018,-23.065488,30.126674,No Sirex
2018,-23.01963,30.11406,No Sirex
2018,-33.98183333,21.15727222,No Sirex
2019,-22.882033,30.292444,No Sirex
2019,-22.91556,30.2831,No Sirex
2019,-22.90488,30.296927,No Sirex
2019,-22.99786,29.86712,No Sirex
2019,-22.99719,30.23339,No Sirex
2019,-23.022983,30.263838,No Sirex
2019,-23.017552,30.025653,No Sirex
2019,-22.983799,30.256859,No Sirex
2019,-22.98997,30.25359,No Sirex
2019,-23.00366,30.003071,No Sirex
2019,-23.039575,30.254333,No Sirex
2019,-22.992265,30.269589,No Sirex
2019,-23.75789,30.005341,No Sirex
2019,-23.796543,29.989755,No Sirex
2019,-23.79375,29.96084,No Sirex
2019,-23.825428,29.958092,No Sirex
2019,-23.84892,29.99377,No Sirex
2019,-23.94546,30.13317,No Sirex
2019,-23.989778,30.111618,No Sirex
2019,-23.982019,30.080026,No Sirex
2019,-24.00405,30.10759,No Sirex
2019,-24.673878,30.83809,No Sirex
2019,-24.704131,30.838903,No Sirex
2019,-24.7368,30.84365,No Sirex
2019,-24.795818,30.871348,No Sirex
2019,-24.807531,30.854267,No Sirex
2019,-24.82274,30.85334,No Sirex
2019,-24.83602,30.69964,No Sirex
2019,-24.85294,30.70424,No Sirex
2019,-24.898861,30.714146,No Sirex
2019,-24.913324,30.683955,No Sirex
2019,-24.970012,30.755072,No Sirex
2019,-24.92977,30.91566,No Sirex
2019,-24.956546,30.74651,No Sirex
2019,-24.978303,30.762414,No Sirex
2019,-24.956202,30.824484,No Sirex
2019,-24.986627,30.824614,No Sirex
2019,-24.986969,30.76523,No Sirex
2019,-25.01025,30.72217,No Sirex
2019,-25.00673,30.7856,No Sirex
2019,-25.018894,30.828667,No Sirex
2019,-25.02406,30.81224,No Sirex
2019,-25.082681,30.900359,No Sirex
2019,-25.04086,30.83993,No Sirex
2019,-25.02488,30.7187,No Sirex
2019,-25.048936,30.876253,No Sirex
2019,-25.04033,30.80775,No Sirex
2019,-25.05564,30.79819,No Sirex
2019,-25.098046,30.887922,No Sirex
2019,-25.06983,30.79107,No Sirex
2019,-25.08675,30.73113,No Sirex
2019,-25.24236,30.73771,No Sirex
2019,-25.076416,30.915924,No Sirex
2019,-25.114261,30.647577,No Sirex
2019,-25.116019,31.022642,No Sirex
2019,-25.227395,30.753392,No Sirex
2019,-25.166266,30.648473,No Sirex
2019,-25.20623,30.77712,No Sirex
2019,-25.183567,30.674624,No Sirex
2019,-25.22292,30.73937,No Sirex
2019,-25.20202,30.59091,No Sirex
2019,-25.214602,30.867868,No Sirex
2019,-25.237554,30.502882,No Sirex
2019,-25.185908,30.982931,No Sirex
2019,-25.278797,30.49972,No Sirex
2019,-25.19536,30.78695,No Sirex
2019,-25.217486,30.940394,No Sirex
2019,-25.213189,30.900168,No Sirex
2019,-25.240047,30.666379,No Sirex
2019,-25.22446,30.91135,No Sirex
2019,-25.23836,30.54186,No Sirex
2019,-25.25531,30.51053,No Sirex
2019,-25.231356,30.849798,No Sirex
2019,-25.26315,30.5503,No Sirex
2019,-25.263044,30.474322,No Sirex
2019,-25.25926,30.48786,No Sirex
2019,-25.22917,30.7136,No Sirex
2019,-25.260877,30.607933,No Sirex
2019,-25.280116,30.566207,No Sirex
2019,-25.205003,30.673185,No Sirex
2019,-25.262721,30.574699,No Sirex
2019,-25.255482,30.542145,No Sirex
2019,-25.231316,30.93202,No Sirex
2019,-25.288234,30.547214,No Sirex
2019,-25.280395,30.615121,No Sirex
2019,-25.212781,30.893814,No Sirex
2019,-25.2991,30.82582,No Sirex
2019,-25.330775,30.658747,No Sirex
2019,-25.289275,30.541528,No Sirex
2019,-25.320216,30.509331,No Sirex
2019,-25.327559,30.465745,No Sirex
2019,-25.344524,30.522425,No Sirex
2019,-25.327537,30.451835,No Sirex
2019,-25.487773,30.77662,No Sirex
2019,-25.552019,30.63314,No Sirex
2019,-25.62057,30.71726,No Sirex
2019,-25.497471,30.521332,No Sirex
2019,-25.50655,30.51078,No Sirex
2019,-25.508975,30.736167,No Sirex
2019,-25.703576,30.558469,No Sirex
2019,-25.514769,30.519243,No Sirex
2019,-25.501752,30.602027,No Sirex
2019,-25.509882,30.406931,No Sirex
2019,-25.535906,30.361069,No Sirex
2019,-25.741794,30.507566,No Sirex
2019,-25.530459,30.557756,No Sirex
2019,-25.55088,30.29686,No Sirex
2019,-25.857821,30.469587,No Sirex
2019,-25.57161,30.04419,No Sirex
2019,-25.581329,30.739046,No Sirex
2019,-25.61774,30.73982,No Sirex
2019,-25.628764,30.610978,No Sirex
2019,-25.641435,30.720814,No Sirex
2019,-25.63915,30.77058,No Sirex
2019,-25.65102,30.03408,No Sirex
2019,-25.662701,30.749179,No Sirex
2019,-25.656032,30.780568,No Sirex
2019,-25.729976,29.673505,No Sirex
2019,-25.506235,30.673476,No Sirex
2019,-25.76649,30.740394,No Sirex
2019,-25.795381,30.772781,No Sirex
2019,-25.78883,30.75221,No Sirex
2019,-25.78179,30.74438,No Sirex
2019,-25.815974,30.834465,No Sirex
2019,-25.79982,30.76561,No Sirex
2019,-25.803598,30.811093,No Sirex
2019,-25.80819,30.82636,No Sirex
2019,-25.81535,30.781501,No Sirex
2019,-25.83803,30.836482,No Sirex
2019,-25.89755,30.894508,No Sirex
2019,-25.86275,30.87013,No Sirex
2019,-25.84599,30.84123,No Sirex
2019,-25.86028,30.906479,No Sirex
2019,-25.90371,30.90976,No Sirex
2019,-25.911022,31.108795,No Sirex
2019,-25.918323,30.881867,No Sirex
2019,-25.90387,30.90245,No Sirex
2019,-26.006719,30.335306,No Sirex
2019,-25.716825,30.656985,No Sirex
2019,-25.752874,30.603914,No Sirex
2019,-26.068128,30.281836,No Sirex
2019,-26.017496,30.350961,No Sirex
2019,-26.0765,30.34634,No Sirex
2019,-26.05368,30.34615,No Sirex
2019,-26.02494,30.341603,No Sirex
2019,-26.032047,30.313434,No Sirex
2019,-26.020253,30.351997,No Sirex
2019,-26.032216,30.32575,No Sirex
2019,-26.179432,30.424866,No Sirex
2019,-26.113925,30.44263,No Sirex
2019,-26.120582,30.402554,No Sirex
2019,-26.147168,30.813573,No Sirex
2019,-26.141599,30.428689,No Sirex
2019,-26.129658,30.303259,No Sirex
2019,-26.156906,30.643121,No Sirex
2019,-26.15169,30.78532,No Sirex
2019,-26.173054,30.509383,No Sirex
2019,-26.190813,30.78139,No Sirex
2019,-26.224325,30.535732,No Sirex
2019,-26.21507,30.81153,No Sirex
2019,-26.222584,30.484166,No Sirex
2019,-26.20343,30.75622,No Sirex
2019,-26.25925,30.75239,No Sirex
2019,-26.23634,30.808638,No Sirex
2019,-26.24961,30.5326,No Sirex
2019,-26.303903,30.561433,No Sirex
2019,-26.270187,30.832738,No Sirex
2019,-26.30936,30.53318,No Sirex
2019,-26.3365,30.70222,No Sirex
2019,-26.3364,30.67764,No Sirex
2019,-26.35237,30.59665,No Sirex
2019,-26.27898,30.51788,No Sirex
2019,-26.3857,30.7636,No Sirex
2019,-26.41768,30.69911,No Sirex
2019,-26.42183,30.762128,No Sirex
2019,-26.442912,30.688605,No Sirex
2019,-26.451915,30.772778,No Sirex
2019,-26.448261,30.753042,No Sirex
2019,-26.47375,30.711496,No Sirex
2019,-26.508522,30.64928,No Sirex
2019,-26.454218,30.65609,No Sirex
2019,-26.490652,30.779423,No Sirex
2019,-26.663319,30.758586,No Sirex
2019,-26.64885,30.76428,No Sirex
2019,-26.721485,30.787339,No Sirex
2019,-26.696706,30.787986,No Sirex
2019,-26.800615,30.602645,No Sirex
2019,-26.603437,30.778517,No Sirex
2019,-26.80857,30.5359,No Sirex
2019,-26.353727,30.461538,No Sirex
2019,-26.778904,30.505349,No Sirex
2019,-26.820077,30.486648,No Sirex
2019,-26.879605,30.659553,No Sirex
2019,-26.907442,30.547367,No Sirex
2019,-26.986588,30.552398,No Sirex
2019,-26.368632,30.61203,No Sirex
2019,-26.957072,30.700512,No Sirex
2019,-27.01534,30.65937,No Sirex
2019,-27.00966,30.58532,No Sirex
2019,-27.01901,30.8613,No Sirex
2019,-27.001022,30.624657,No Sirex
2019,-27.01107,30.58911,No Sirex
2019,-27.2276,30.84552,No Sirex
2019,-27.04334,30.64159,No Sirex
2019,-27.09206,30.8175,No Sirex
2019,-26.672683,30.78441,No Sirex
2019,-25.225504,30.783321,No Sirex
2019,-26.89698,30.706601,No Sirex
2019,-27.81958,31.4778,No Sirex
2019,-25.653195,30.548999,No Sirex
2019,-27.81149,31.4899,No Sirex
2019,-27.52374,30.81671,No Sirex
2019,-27.5191,30.84678,No Sirex
2019,-25.300174,30.744773,No Sirex
2019,-30.19484,30.10607,No Sirex
2019,-26.872235,30.674496,No Sirex
2019,-25.190001,30.814394,No Sirex
2019,-27.41024,30.85658,No Sirex
2019,-29.45351,30.22083,No Sirex
2019,-27.80598,31.3865,No Sirex
2019,-27.83313,31.48047,No Sirex
2019,-27.5209,30.83827,No Sirex
2019,-27.37711,30.89937,No Sirex
2019,-28.54759,31.25611,No Sirex
2019,-28.56774,30.37962,No Sirex
2019,-28.53314,31.2667,No Sirex
2019,-28.48909,31.37125,No Sirex
2019,-28.46558,31.38051,No Sirex
2019,-28.96373,30.76833,No Sirex
2019,-29.00933,30.611,No Sirex
2019,-29.0107,30.7334,No Sirex
2019,-28.98815,30.63141,No Sirex
2019,-28.99076,30.60043,No Sirex
2019,-29.00623,30.67208,No Sirex
2019,-29.0183,30.7279,No Sirex
2019,-29.11741,30.7123,No Sirex
2019,-29.1986,30.56348,No Sirex
2019,-29.6526,30.0832,No Sirex
2019,-29.00843,30.6724,No Sirex
2019,-29.63537,29.98268,No Sirex
2019,-29.30786,30.15899,No Sirex
2019,-29.23974,30.29956,No Sirex
2019,-29.3435,30.3821,No Sirex
2019,-29.2347,30.5423,No Sirex
2019,-29.22028,30.57753,No Sirex
2019,-29.323079,30.321,No Sirex
2019,-29.21432,30.36061,No Sirex
2019,-29.24015,30.40777,No Sirex
2019,-29.2275,30.423,No Sirex
2019,-29.22329,30.37533,No Sirex
2019,-29.22477,30.45429,No Sirex
2019,-29.23572,30.28433,No Sirex
2019,-29.2319,30.3288,No Sirex
2019,-29.21175,30.37665,No Sirex
2019,-29.2359,30.47487,No Sirex
2019,-29.24911,30.56551,No Sirex
2019,-29.23174,30.35112,No Sirex
2019,-29.20035,30.38325,No Sirex
2019,-29.24187,30.3705,No Sirex
2019,-29.2363,30.306,No Sirex
2019,-29.25048,30.41052,No Sirex
2019,-29.25012,30.32494,No Sirex
2019,-29.63842,29.98903,No Sirex
2019,-28.97618,30.6489,No Sirex
2019,-29.2183,30.3273,No Sirex
2019,-29.66988,29.75442,No Sirex
2019,-29.04,30.8061,No Sirex
2019,-29.00036,30.71232,No Sirex
2019,-29.63598,29.62284,No Sirex
2019,-30.1237,29.93,No Sirex
2019,-29.63142,29.62454,No Sirex
2019,-29.20919,30.50453,No Sirex
2019,-29.27892,30.18925,No Sirex
2019,-29.26262,30.20087,No Sirex
2019,-29.35385,30.05727,No Sirex
2019,-29.3268,30.2048,No Sirex
2019,-29.36447,30.19945,No Sirex
2019,-29.3423,30.1751,No Sirex
2019,-29.38695,30.24697,No Sirex
2019,-29.3225,30.1517,No Sirex
2019,-29.36994,30.11184,No Sirex
2019,-29.2551,30.5957,No Sirex
2019,-29.542,30.0599,No Sirex
2019,-29.55437,30.0738,No Sirex
2019,-29.5579,30.0674,No Sirex
2019,-29.60176,30.14448,No Sirex
2019,-29.65557,29.58702,No Sirex
2019,-29.56905,30.07465,No Sirex
2019,-29.56382,30.07471,No Sirex
2019,-29.7396,30.1876,No Sirex
2019,-29.67165,29.74055,No Sirex
2019,-30.34608,29.90088,No Sirex
2019,-29.74561,29.73215,No Sirex
2019,-29.7475,29.76741,No Sirex
2019,-29.74775,29.76754,No Sirex
2019,-29.73554,30.26978,No Sirex
2019,-29.84416,30.2382,No Sirex
2019,-29.7395,30.1772,No Sirex
2019,-29.7819,29.7652,No Sirex
2019,-29.57683,30.10766,No Sirex
2019,-29.9227,29.8085,No Sirex
2019,-29.23584,30.3617,No Sirex
2019,-30.33828,29.84441,No Sirex
2019,-29.83528,29.70384,No Sirex
2019,-29.7966,30.1292,No Sirex
2019,-29.8499,29.77419,No Sirex
2019,-29.88478,29.9642,No Sirex
2019,-29.88259,29.7789,No Sirex
2019,-29.8245,29.44178,No Sirex
2019,-29.86094,29.73726,No Sirex
2019,-29.8853,29.9055,No Sirex
2019,-29.942,29.7554,No Sirex
2019,-29.89614,29.50043,No Sirex
2019,-29.9876,29.7554,No Sirex
2019,-29.86353,29.72396,No Sirex
2019,-29.88112,29.75433,No Sirex
2019,-29.94958,29.42705,No Sirex
2019,-29.9131,29.7966,No Sirex
2019,-30.51413,29.73319,No Sirex
2019,-29.95323,29.77808,No Sirex
2019,-29.93183,29.76466,No Sirex
2019,-29.92699,29.91886,No Sirex
2019,-29.92281,29.82393,No Sirex
2019,-29.9453,29.7781,No Sirex
2019,-29.97479,29.80671,No Sirex
2019,-29.9826,29.8002,No Sirex
2019,-29.993,29.8096,No Sirex
2019,-29.87514,29.69903,No Sirex
2019,-33.931183,22.180908,No Sirex
2019,-30.1294,29.5756,No Sirex
2019,-30.1373,29.8972,No Sirex
2019,-30.1299,29.582,No Sirex
2019,-30.2731,29.662,No Sirex
2019,-30.2534,29.59557,No Sirex
2019,-30.3205,29.5666,No Sirex
2019,-30.35897,29.56725,No Sirex
2019,-30.52074,29.75096,No Sirex
2019,-30.5107,29.6408,No Sirex
2019,-30.5107,29.7532,No Sirex
2019,-30.47151,29.64549,No Sirex
2019,-30.54152,29.67191,No Sirex
2019,-30.59079,29.6754,No Sirex
2019,-30.57495,29.74453,No Sirex
2019,-30.60112,29.69484,No Sirex
2019,-30.62645,29.63906,No Sirex
2019,-30.63296,29.67448,No Sirex
2019,-30.6335,29.68812,No Sirex
2019,-30.61356,29.6622,No Sirex
2019,-30.65205,29.68677,No Sirex
2019,-30.3677,29.57961,No Sirex
2019,-30.85413,28.2049,No Sirex
2019,-30.39189,29.60276,No Sirex
2019,-30.89034,28.19929,No Sirex
2019,-31.14963,28.27999,No Sirex
2019,-31.04134,28.28685,No Sirex
2019,-31.02567,28.26039,No Sirex
2019,-31.04681,28.3418,No Sirex
2019,-31.0352,28.2796,No Sirex
2019,-31.10708,28.33244,No Sirex
