Id,x_m,y_m
930,2933268.582,-3809341.761
931,2936979.232,-3802755.032
932,2936979.232,-3789592.462
933,2938834.557,-3785208.156
934,2940689.882,-3798365.898
935,2944400.531,-3783016.604
936,2946255.857,-3767686.94
937,2946255.857,-3802755.032
938,2949966.506,-3780825.452
939,2949966.506,-3818129.735
940,2953677.155,-3807145.78
941,2953677.155,-3829123.837
942,2962953.78,-3820327.741
943,2968519.755,-3813734.937
944,2972230.404,-3822526.155
945,2970375.079,-3826924.202
946,2972230.404,-3813734.937
947,2983362.353,-3780825.452
948,2974085.729,-3820327.741
949,2974085.729,-3824724.976
950,2977796.379,-3780825.452
951,2981507.028,-3778634.702
952,2981507.028,-3824724.976
953,2983362.353,-3818129.735
954,2987073.003,-3785208.156
955,2987073.003,-3783016.604
956,2987073.003,-3815932.133
957,2988928.328,-3800560.263
958,2998204.952,-3826924.202
959,3013047.551,-3776444.351
960,3013047.551,-3778634.702
961,3013047.551,-3807145.78
962,3016758.2,-3789592.462
963,3018613.526,-3822526.155
964,3020468.85,-3800560.263
965,3020468.85,-3802755.032
966,3022324.175,-3800560.263
967,3027890.15,-3780825.452
968,3026034.824,-3824724.976
969,3031600.799,-3818129.735
970,3033456.124,-3822526.155
971,3033456.124,-3824724.976
972,3035311.449,-3791785.218
973,3037166.773,-3824724.976
974,3039022.099,-3818129.735
975,3039022.099,-3826924.202
976,3042732.748,-3804950.205
977,3046443.398,-3765498.585
978,3046443.398,-3787400.107
979,3046443.398,-3804950.205
980,3044588.073,-3829123.837
981,3048298.723,-3824724.976
982,3050154.048,-3826924.202
983,3052009.373,-3829123.837
984,3052009.373,-3802755.032
985,3055720.022,-3802755.032
986,3055720.022,-3818129.735
987,3061285.997,-3789592.462
988,3059430.672,-3826924.202
989,3061285.997,-3813734.937
990,3063141.322,-3783016.604
991,3064996.646,-3791785.218
992,3064996.646,-3822526.155
993,3072417.946,-3829123.837
994,3072417.946,-3802755.032
995,3074273.271,-3813734.937
996,3076128.595,-3813734.937
997,3077983.92,-3811538.147
998,3079839.246,-3800560.263
999,3083549.895,-3811538.147
1000,3085405.22,-3785208.156
1001,3096537.169,-3767686.94
1002,3111379.768,-3789592.462
1003,3115090.417,-3831323.88
1004,3116945.742,-3818129.735
1005,3120656.392,-3809341.761
1006,3126222.366,-3807145.78
1007,3133643.666,-3780825.452
1008,3131788.341,-3807145.78
1009,3141064.966,-3800560.263
1010,3144775.615,-3778634.702
1011,3144775.615,-3820327.741
1012,3150341.589,-3776444.351
1013,3152196.915,-3829123.837
1014,3157762.889,-3813734.937
1015,3172605.488,-3798365.898
1016,3185592.762,-3820327.741
1017,3189303.411,-3826924.202
1018,3193014.061,-3813734.937
1019,3200435.36,-3769875.695
1020,3209711.984,-3802755.032
1021,3218988.609,-3793978.375
1022,3218988.609,-3796171.935
1023,3220843.933,-3789592.462
1024,2113215,-3756749.138
1025,2115070.325,-3761123.066
1026,2113215,-3761123.066
1027,2141044.873,-3758935.904
1028,2957387.806,-3758935.904
1029,2994494.302,-3745821.253
1030,2983362.353,-3702208.059
1031,2990783.653,-3702208.059
1032,2990783.653,-3750191.219
1033,2992638.977,-3761123.066
1034,2994494.302,-3739269.264
1035,2992638.977,-3748006.038
1036,2992638.977,-3752376.797
1037,2994494.302,-3754562.769
1038,2996349.628,-3745821.253
1039,2998204.952,-3741452.865
1040,3001915.602,-3728357.159
1041,3007481.577,-3730538.794
1042,3011192.226,-3739269.264
1043,3014902.875,-3745821.253
1044,3031600.799,-3723995.067
1045,3037166.773,-3763310.627
1046,3044588.073,-3721814.608
1047,3048298.723,-3713096.687
1048,3061285.997,-3700031.501
1049,3064996.646,-3734903.242
1050,3066851.971,-3745821.253
1051,3070562.621,-3763310.627
1052,3079839.246,-3708740.067
1053,3079839.246,-3715275.581
1054,3079839.246,-3717454.866
1055,3079839.246,-3754562.769
1056,3081694.57,-3700031.501
1057,3083549.895,-3700031.501
1058,3087260.544,-3739269.264
1059,3089115.87,-3723995.067
1060,3090971.195,-3708740.067
1061,3111379.768,-3750191.219
1062,3115090.417,-3758935.904
1063,3116945.742,-3719634.542
1064,3122511.717,-3745821.253
1065,3133643.666,-3708740.067
1066,3148486.264,-3734903.242
1067,3163328.864,-3706562.343
1068,3165184.188,-3706562.343
1069,3176316.137,-3739269.264
1070,3185592.762,-3734903.242
1071,3191158.736,-3702208.059
1072,3193014.061,-3758935.904
1073,3198580.035,-3734903.242
1074,3198580.035,-3750191.219
1075,3200435.36,-3710918.182
1076,3200435.36,-3737086.056
1077,3204146.01,-3706562.343
1078,3204146.01,-3708740.067
1079,3213422.635,-3734903.242
1080,3222699.258,-3719634.542
1081,3224554.584,-3748006.038
1082,3233831.208,-3702208.059
1083,3231975.882,-3719634.542
1084,3226409.908,-3752376.797
1085,3241252.507,-3706562.343
1086,3244963.157,-3761123.066
1087,3248673.806,-3728357.159
1088,3256095.106,-3719634.542
1089,3285780.304,-3713096.687
1090,3289490.953,-3715275.581
1091,2981507.028,-3641410.109
1092,2983362.353,-3647909.818
1093,2983362.353,-3665259.141
1094,2983362.353,-3678287.213
1095,2983362.353,-3680459.905
1096,2987073.003,-3643576.298
1097,2990783.653,-3671771.449
1098,2992638.977,-3665259.141
1099,3001915.602,-3654412.952
1100,3000060.277,-3689154.524
1101,3000060.277,-3697855.33
1102,3007481.577,-3686980.291
1103,3009336.901,-3682632.98
1104,3011192.226,-3680459.905
1105,3014902.875,-3680459.905
1106,3016758.2,-3663089.137
1107,3016758.2,-3697855.33
1108,3020468.85,-3645742.868
1109,3020468.85,-3686980.291
1110,3022324.175,-3647909.818
1111,3029745.475,-3647909.818
1112,3033456.124,-3680459.905
1113,3037166.773,-3654412.952
1114,3039022.099,-3647909.818
1115,3042732.748,-3693504.153
1116,3053864.697,-3693504.153
1117,3059430.672,-3682632.98
1118,3063141.322,-3647909.818
1119,3066851.971,-3686980.291
1120,3076128.595,-3652244.859
1121,3077983.92,-3669600.295
1122,3079839.246,-3671771.449
1123,3083549.895,-3645742.868
1124,3083549.895,-3669600.295
1125,3089115.87,-3684806.442
1126,3094681.844,-3634913.817
1127,3094681.844,-3695679.547
1128,3098392.493,-3658750.28
1129,3098392.493,-3686980.291
1130,3100247.819,-3676114.907
1131,3100247.819,-3678287.213
1132,3102103.144,-3645742.868
1133,3109524.442,-3693504.153
1134,3109524.442,-3695679.547
1135,3118801.067,-3673942.986
1136,3120656.392,-3676114.907
1137,3124367.042,-3676114.907
1138,3124367.042,-3680459.905
1139,3135498.991,-3643576.298
1140,3137354.315,-3678287.213
1141,3135498.991,-3682632.98
1142,3141064.966,-3652244.859
1143,3139209.64,-3678287.213
1144,3142920.29,-3658750.28
1145,3146630.94,-3658750.28
1146,3146630.94,-3660919.518
1147,3152196.915,-3654412.952
1148,3146630.94,-3665259.141
1149,3155907.564,-3641410.109
1150,3155907.564,-3654412.952
1151,3154052.239,-3684806.442
1152,3168894.838,-3695679.547
1153,3176316.137,-3684806.442
1154,3185592.762,-3678287.213
1155,3185592.762,-3654412.952
1156,3185592.762,-3693504.153
1157,3189303.411,-3658750.28
1158,3183737.437,-3680459.905
1159,3200435.36,-3689154.524
1160,3202290.686,-3671771.449
1161,3202290.686,-3686980.291
1162,3202290.686,-3634913.817
1163,3213422.635,-3654412.952
1164,3220843.933,-3669600.295
1165,3218988.609,-3658750.28
1166,3230120.558,-3660919.518
1167,3257950.431,-3641410.109
1168,3265371.73,-3643576.298
1169,3265371.73,-3697855.33
1170,3269082.38,-3634913.817
1171,3272793.029,-3645742.868
1172,3278359.004,-3654412.952
1173,3283924.978,-3643576.298
1174,3293201.602,-3680459.905
1175,3295056.927,-3637078.868
1176,3302478.227,-3652244.859
1177,3306188.877,-3684806.442
1178,3334018.749,-3669600.295
1179,2964809.104,-3600324.268
1180,2972230.404,-3593849.414
1181,2970375.079,-3617607.006
1182,2974085.729,-3591691.875
1183,2974085.729,-3593849.414
1184,2974085.729,-3596007.326
1185,2975941.054,-3624094.23
1186,2985217.678,-3583065.441
1187,2985217.678,-3624094.23
1188,2981507.028,-3621931.447
1189,2987073.003,-3572290.745
1190,2987073.003,-3602483.3
1191,2992638.977,-3606802.484
1192,2994494.302,-3578754.451
1193,2996349.628,-3580909.76
1194,2996349.628,-3626257.393
1195,3000060.277,-3585221.491
1196,2998204.952,-3606802.484
1197,3003770.926,-3615445.352
1198,3005626.251,-3632749.143
1199,3007481.577,-3570136.916
1200,3007481.577,-3583065.441
1201,3007481.577,-3600324.268
1202,3005626.251,-3583065.441
1203,3007481.577,-3613284.072
1204,3013047.551,-3632749.143
1205,3016758.2,-3600324.268
1206,3024179.5,-3583065.441
1207,3026034.824,-3598165.61
1208,3029745.475,-3596007.326
1209,3029745.475,-3632749.143
1210,3031600.799,-3617607.006
1211,3033456.124,-3600324.268
1212,3039022.099,-3596007.326
1213,3039022.099,-3615445.352
1214,3039022.099,-3619769.038
1215,3042732.748,-3580909.76
1216,3042732.748,-3604642.704
1217,3046443.398,-3572290.745
1218,3050154.048,-3613284.072
1219,3046443.398,-3600324.268
1220,3050154.048,-3611123.167
1221,3059430.672,-3615445.352
1222,3064996.646,-3600324.268
1223,3072417.946,-3598165.61
1224,3070562.621,-3604642.704
1225,3072417.946,-3628420.932
1226,3074273.271,-3576599.513
1227,3087260.544,-3589534.709
1228,3083549.895,-3615445.352
1229,3089115.87,-3587377.915
1230,3089115.87,-3593849.414
1231,3089115.87,-3615445.352
1232,3096537.169,-3596007.326
1233,3100247.819,-3611123.167
1234,3100247.819,-3617607.006
1235,3103958.468,-3600324.268
1236,3113235.093,-3606802.484
1237,3118801.067,-3600324.268
1238,3057575.347,-3628420.932
1239,3120656.392,-3598165.61
1240,3126222.366,-3598165.61
1241,3131788.341,-3593849.414
1242,3137354.315,-3608962.639
1243,3137354.315,-3632749.143
1244,3139209.64,-3611123.167
1245,3142920.29,-3615445.352
1246,3139209.64,-3608962.639
1247,3141064.966,-3604642.704
1248,3142920.29,-3606802.484
1249,3157762.889,-3621931.447
1250,3154052.239,-3600324.268
1251,3152196.915,-3600324.268
1252,3159618.213,-3630584.848
1253,3170750.162,-3630584.848
1254,3172605.488,-3593849.414
1255,3196724.711,-3600324.268
1256,3193014.061,-3617607.006
1257,3204146.01,-3611123.167
1258,3213422.635,-3591691.875
1259,3206001.335,-3606802.484
1260,3215277.959,-3574444.944
1261,3215277.959,-3619769.038
1262,3218988.609,-3632749.143
1263,3222699.258,-3589534.709
1264,3224554.584,-3574444.944
1265,3226409.908,-3619769.038
1266,3230120.558,-3632749.143
1267,3230120.558,-3574444.944
1268,3233831.208,-3570136.916
1269,3237541.857,-3574444.944
1270,3250529.131,-3578754.451
1271,3252384.456,-3572290.745
1272,3254239.78,-3576599.513
1273,3257950.431,-3608962.639
1274,3261661.08,-3628420.932
1275,3263516.405,-3585221.491
1276,3269082.38,-3608962.639
1277,3276503.679,-3615445.352
1278,3274648.355,-3570136.916
1279,3274648.355,-3572290.745
1280,3276503.679,-3576599.513
1281,3276503.679,-3572290.745
1282,3287635.628,-3572290.745
1283,3287635.628,-3619769.038
1284,3295056.927,-3602483.3
1285,3306188.877,-3580909.76
1286,3302478.227,-3583065.441
1287,3308044.202,-3580909.76
1288,3308044.202,-3608962.639
1289,3311754.851,-3574444.944
1290,3311754.851,-3580909.76
1291,3317320.826,-3572290.745
1292,3319176.151,-3615445.352
1293,3322886.8,-3576599.513
1294,3326597.45,-3578754.451
1295,3339584.724,-3598165.61
1296,3341440.049,-3583065.441
1297,3348861.348,-3617607.006
1298,3354427.322,-3604642.704
1299,3361848.622,-3572290.745
1300,3363703.947,-3604642.704
1301,3363703.947,-3608962.639
1302,3367414.596,-3589534.709
1303,3367414.596,-3608962.639
1304,3367414.596,-3628420.932
1305,3371125.246,-3621931.447
1306,3372980.571,-3621931.447
1307,3372980.571,-3624094.23
1308,3376691.22,-3580909.76
1309,3378546.546,-3606802.484
1310,3378546.546,-3613284.072
1311,3380401.871,-3604642.704
1312,3380401.871,-3615445.352
1313,3384112.52,-3598165.61
1314,3384112.52,-3608962.639
1315,3384112.52,-3611123.167
1316,3385967.845,-3589534.709
1317,3387823.169,-3589534.709
1318,3385967.845,-3593849.414
1319,3385967.845,-3596007.326
1320,3387823.169,-3591691.875
1321,3389678.495,-3591691.875
1322,3389678.495,-3598165.61
1323,3391533.82,-3598165.61
1324,3395244.469,-3583065.441
1325,3395244.469,-3591691.875
1326,3397099.794,-3578754.451
1327,3397099.794,-3587377.915
1328,3398955.119,-3578754.451
1329,3398955.119,-3585221.491
1330,2916570.659,-3516410.398
1331,2933268.582,-3514266.07
1332,2951821.831,-3516410.398
1333,2961098.455,-3548618.883
1334,2964809.104,-3537873.618
1335,2966664.43,-3544319.681
1336,2979651.704,-3527137.468
1337,2977796.379,-3514266.07
1338,2977796.379,-3561525.289
1339,2979651.704,-3552919.55
1340,2983362.353,-3509978.498
1341,2987073.003,-3557221.685
1342,2987073.003,-3533578.066
1343,2992638.977,-3561525.289
1344,2990783.653,-3546469.098
1345,2996349.628,-3540021.94
1346,3000060.277,-3548618.883
1347,3007481.577,-3505692.368
1348,3007481.577,-3514266.07
1349,3007481.577,-3546469.098
1350,3007481.577,-3563677.643
1351,3013047.551,-3542170.628
1352,3014902.875,-3518555.088
1353,3014902.875,-3542170.628
1354,3018613.526,-3507835.252
1355,3020468.85,-3527137.468
1356,3024179.5,-3557221.685
1357,3024179.5,-3516410.398
1358,3024179.5,-3522845.553
1359,3027890.15,-3548618.883
1360,3031600.799,-3505692.368
1361,3033456.124,-3507835.252
1362,3031600.799,-3563677.643
1363,3033456.124,-3552919.55
1364,3039022.099,-3516410.398
1365,3040877.424,-3520700.139
1366,3039022.099,-3550769.034
1367,3048298.723,-3540021.94
1368,3046443.398,-3524991.33
1369,3050154.048,-3524991.33
1370,3048298.723,-3552919.55
1371,3057575.347,-3522845.553
1372,3059430.672,-3522845.553
1373,3059430.672,-3559373.302
1374,3066851.971,-3557221.685
1375,3068707.297,-3559373.302
1376,3085405.22,-3557221.685
1377,3083549.895,-3557221.685
1378,3105813.793,-3505692.368
1379,3109524.442,-3546469.098
1380,3144775.615,-3546469.098
1381,3146630.94,-3507835.252
1382,3146630.94,-3546469.098
1383,3154052.239,-3542170.628
1384,3155907.564,-3507835.252
1385,3161473.539,-3542170.628
1386,3165184.188,-3552919.55
1387,3170750.162,-3509978.498
1388,3178171.462,-3512122.104
1389,3178171.462,-3542170.628
1390,3185592.762,-3565830.365
1391,3185592.762,-3542170.628
1392,3189303.411,-3542170.628
1393,3194869.386,-3518555.088
1394,3198580.035,-3505692.368
1395,3187448.086,-3505692.368
1396,3198580.035,-3531430.837
1397,3206001.335,-3548618.883
1398,3207856.66,-3546469.098
1399,3213422.635,-3555070.434
1400,3218988.609,-3567983.456
1401,3220843.933,-3507835.252
1402,3224554.584,-3524991.33
1403,3230120.558,-3555070.434
1404,3233831.208,-3542170.628
1405,3233831.208,-3557221.685
1406,3269082.38,-3559373.302
1407,3235686.533,-3524991.33
1408,3233831.208,-3531430.837
1409,3235686.533,-3540021.94
1410,3239397.182,-3542170.628
1411,3241252.507,-3535725.66
1412,3243107.831,-3516410.398
1413,3246818.482,-3522845.553
1414,3246818.482,-3540021.94
1415,3246818.482,-3559373.302
1416,3248673.806,-3555070.434
1417,3256095.106,-3542170.628
1418,3254239.78,-3537873.618
1419,3254239.78,-3567983.456
1420,3261661.08,-3542170.628
1421,3267227.055,-3531430.837
1422,3265371.73,-3533578.066
1423,3267227.055,-3507835.252
1424,3269082.38,-3516410.398
1425,3267227.055,-3567983.456
1426,3274648.355,-3544319.681
1427,3272793.029,-3550769.034
1428,3274648.355,-3531430.837
1429,3274648.355,-3548618.883
1430,3274648.355,-3552919.55
1431,3276503.679,-3557221.685
1432,3278359.004,-3544319.681
1433,3280214.329,-3522845.553
1434,3280214.329,-3567983.456
1435,3282069.653,-3561525.289
1436,3283924.978,-3546469.098
1437,3287635.628,-3524991.33
1438,3283924.978,-3559373.302
1439,3295056.927,-3544319.681
1440,3295056.927,-3557221.685
1441,3296912.253,-3535725.66
1442,3296912.253,-3550769.034
1443,3300622.902,-3567983.456
1444,3302478.227,-3561525.289
1445,3304333.551,-3529283.971
1446,3304333.551,-3509978.498
1447,3306188.877,-3552919.55
1448,3306188.877,-3561525.289
1449,3315465.5,-3509978.498
1450,3322886.8,-3507835.252
1451,3324742.125,-3548618.883
1452,3330308.1,-3505692.368
1453,3330308.1,-3518555.088
1454,3330308.1,-3567983.456
1455,3332163.424,-3537873.618
1456,3332163.424,-3542170.628
1457,3334018.749,-3535725.66
1458,3335874.074,-3514266.07
1459,3335874.074,-3535725.66
1460,3339584.724,-3535725.66
1461,3339584.724,-3537873.618
1462,3339584.724,-3505692.368
1463,3347006.024,-3522845.553
1464,3348861.348,-3537873.618
1465,3354427.322,-3514266.07
1466,3358137.973,-3535725.66
1467,3358137.973,-3548618.883
1468,3359993.297,-3503549.844
1469,3361848.622,-3537873.618
1470,3365559.271,-3518555.088
1471,3367414.596,-3535725.66
1472,3384112.52,-3516410.398
1473,3382257.195,-3552919.55
1474,3387823.169,-3537873.618
1475,3385967.845,-3544319.681
1476,3389678.495,-3542170.628
1477,3393389.144,-3537873.618
1478,3395244.469,-3561525.289
1479,3395244.469,-3552919.55
1480,3395244.469,-3563677.643
1481,3395244.469,-3567983.456
1482,3397099.794,-3559373.302
1483,3402665.769,-3546469.098
1484,3402665.769,-3552919.55
1485,3404521.093,-3546469.098
1486,3406376.418,-3544319.681
1487,3406376.418,-3565830.365
1488,3408231.743,-3555070.434
1489,3410087.068,-3542170.628
1490,3411942.393,-3550769.034
1491,3411942.393,-3557221.685
1492,3413797.718,-3544319.681
1493,3413797.718,-3546469.098
1494,3413797.718,-3555070.434
1495,3413797.718,-3557221.685
1496,3417508.367,-3552919.55
1497,3419363.693,-3544319.681
1498,3421219.017,-3540021.94
1499,3423074.342,-3540021.94
1500,3430495.642,-3516410.398
1501,3434206.291,-3514266.07
